GeneSymbol,Control_mean,APOEhi_mean,log2FC_APOEhi_vs_Control,p_value,FDR,significance
IRF8,28.169999999999998,11.846666666666666,-1.2496078205063437,8.044328003784477e-06,0.001881880243007785,Downregulated
GOLGA5,21.796666666666667,50.14000000000001,1.201817059383095,8.295617918812397e-06,0.00190185336406693,Upregulated
IGSF6,9.37,3.0700000000000003,-1.6094944969433074,8.677965197938059e-06,0.0019129906743069994,Downregulated
CITED2,121.61000000000001,63.39000000000001,-0.9399237978725312,8.635850111413396e-06,0.0019129906743069994,Not significant
P2RY6,6.136666666666667,1.83,-1.7450585048148972,9.071308929291543e-06,0.001961970080310735,Downregulated
IFIT1,14.65,0.5966666666666666,-4.615514246166095,9.722646513457364e-06,0.0019901910175671744,Downregulated
SNX6,44.32,28.893333333333334,-0.6172038491949913,9.543697294508914e-06,0.0019901910175671744,Not significant
KDELR2,56.27666666666667,101.19,0.8464465621881538,9.567946154177961e-06,0.0019901910175671744,Not significant
CCL5,45.656666666666666,500.1766666666667,3.453511603784694,1.00112445445753e-05,0.002013313968674854,Upregulated
TFG,10.103333333333333,20.970000000000002,1.05342151953963,1.0473656600894127e-05,0.0020136347514352368,Upregulated
MMP7,2.236666666666667,110.18666666666667,5.621823799807989,1.031900644638835e-05,0.0020136347514352368,Upregulated
TXNDC11,16.546666666666667,27.093333333333334,0.7113633479058435,1.0539831203534347e-05,0.0020136347514352368,Not significant
EIF5,41.05666666666667,65.61666666666666,0.6764326527134119,1.1250549046887501e-05,0.0020375242361311144,Not significant
FCHSD1,4.1866666666666665,2.5366666666666666,-0.72264403253226,1.1553613831328837e-05,0.0020375242361311144,Not significant
GIMAP6,13.85,3.626666666666667,-1.9328763352464933,1.146460331314016e-05,0.0020375242361311144,Downregulated
CD163L1,4.453333333333333,1.7700000000000002,-1.3306453119884714,1.1326053957164767e-05,0.0020375242361311144,Downregulated
CLK1,14.58,48.01666666666667,1.7194756335164705,1.1301119876279487e-05,0.0020375242361311144,Upregulated
OSBPL7,2.11,0.9233333333333333,-1.1914414630288332,1.198253681341213e-05,0.0020811487801839887,Downregulated
RGS18,10.853333333333333,0.85,-3.6729681770703615,1.2732946810438041e-05,0.0021739982207197,Downregulated
ALOX15,0.79,22.08666666666667,4.803419516022935,1.2899692154829906e-05,0.0021739982207197,Upregulated
TAF1A,4.95,9.729999999999999,0.9748681209590909,1.3086092404227451e-05,0.0021739982207197,Not significant
INPPL1,35.14666666666667,22.993333333333336,-0.6121505461178692,1.3309282803983566e-05,0.0021794901254580516,Not significant
NDEL1,2.4133333333333336,6.216666666666666,1.3647484003109585,1.3771530633537792e-05,0.0022007522481178755,Upregulated
OAF,14.273333333333333,5.109999999999999,-1.4817458712632148,1.3823097083179537e-05,0.0022007522481178755,Downregulated
TAP1,27.94666666666667,15.24,-0.874770273628839,1.5209311072960308e-05,0.0022259578708418958,Not significant
TRPM2,23.836666666666662,10.23,-1.2202958614166852,1.5172149790513551e-05,0.0022259578708418958,Downregulated
CYTH4,35.51,16.683333333333334,-1.0897719466635167,1.521096644817766e-05,0.0022259578708418958,Downregulated
FOS,50.900000000000006,9.81,-2.375221901959789,1.5835075200849813e-05,0.0022259578708418958,Downregulated
VAMP1,1.6733333333333336,0.5266666666666667,-1.6658880195346484,1.5520989559095212e-05,0.0022259578708418958,Downregulated
MORF4L2,89.2,169.38,0.9251402632227369,1.64124210348809e-05,0.0022259578708418958,Not significant
SQSTM1,15.186666666666667,27.313333333333333,0.8467579706290521,1.4808644566085437e-05,0.0022259578708418958,Not significant
IL6R,78.62,23.72,-1.7287498833909094,1.5930379647998726e-05,0.0022259578708418958,Downregulated
NAMPT,2.16,9.916666666666666,2.198301664907503,1.587317101378963e-05,0.0022259578708418958,Upregulated
FCER2,0.25666666666666665,6.093333333333333,4.563890592738982,1.6283506402324367e-05,0.0022259578708418958,Upregulated
IFNGR1,268.0466666666667,155.68000000000004,-0.7838966943547961,1.59697320895768e-05,0.0022259578708418958,Not significant
PIWIL4,7.5,3.7566666666666664,-0.9972458476060043,1.650583782792996e-05,0.0022259578708418958,Not significant
LINC02870,3.8733333333333335,0.8033333333333333,-2.2680826686024664,1.566264481141048e-05,0.0022259578708418958,Downregulated
FBXO34,6.68,16.426666666666666,1.2979916150816344,1.6889273135072303e-05,0.002227439732704361,Upregulated
KCNJ5-AS1,4.89,2.4266666666666663,-1.0105591202487387,1.7272773094369792e-05,0.002227439732704361,Downregulated
NOD2,3.8666666666666667,1.6333333333333335,-1.2427612011642806,1.7013001678694667e-05,0.002227439732704361,Downregulated
XBP1,55.193333333333335,203.66333333333333,1.8836012890451903,1.733466633549243e-05,0.002227439732704361,Upregulated
CSTF2T,5.919999999999999,3.063333333333333,-0.9502676138768007,1.7488404077762582e-05,0.002227439732704361,Not significant
MRC1,1.5433333333333332,14.466666666666669,3.227776177203015,1.8762467801514923e-05,0.002363452400096325,Upregulated
ZNF691,27.956666666666667,16.943333333333335,-0.7224410833133047,1.898851922433145e-05,0.0023659282159620805,Not significant
DNAJB4,2.453333333333333,6.623333333333334,1.4324440696093976,1.9301087390745496e-05,0.0023790146748399526,Upregulated
PFKP,9.37,19.92,1.0880151556682833,1.9764715637402442e-05,0.002410243993101534,Upregulated
MMP12,0.03,11.329999999999998,8.513791258774454,2.0985621000586477e-05,0.0025321913003128714,Upregulated
DIS3,7.63,13.83,0.8579614373597585,2.2051725303268064e-05,0.002625173371958036,Not significant
CLEC12A,4.7,0.85,-2.465736643507774,2.2214238600709195e-05,0.002625173371958036,Downregulated
SELPLG,11.253333333333336,4.3500000000000005,-1.371061677210578,2.3282499338339088e-05,0.0026347485477956067,Downregulated
PLIN2,61.63666666666666,146.24,1.246463686876293,2.4852065801550645e-05,0.0026347485477956067,Upregulated
AVPI1,2.15,12.606666666666667,2.55122186721097,2.528328886482742e-05,0.0026347485477956067,Upregulated
SUCNR1,3.25,34.339999999999996,3.4009765896736672,2.3889100266736667e-05,0.0026347485477956067,Upregulated
TRIM22,5.916666666666667,0.6166666666666667,-3.260128053317543,2.498928985381788e-05,0.0026347485477956067,Downregulated
PARP9,13.923333333333332,3.42,-2.0251182469128945,2.508345175128295e-05,0.0026347485477956067,Downregulated
LINGO3,2.29,0.47000000000000003,-2.282178493691892,2.394580110851319e-05,0.0026347485477956067,Downregulated
FNBP1,11.593333333333334,7.176666666666667,-0.6918330377736472,2.48282509677479e-05,0.0026347485477956067,Not significant
STING1,23.00333333333333,6.87,-1.7433136595246748,2.379969143026832e-05,0.0026347485477956067,Downregulated
VSIR,38.51,13.71,-1.4899367888391293,2.3735960444626478e-05,0.0026347485477956067,Downregulated
MAT2A,72.30666666666667,34.52,-1.0666743650112094,2.4272026556946008e-05,0.0026347485477956067,Downregulated
POFUT2,3.72,7.56,1.0228866640399328,2.3864076207051544e-05,0.0026347485477956067,Upregulated
LMO7,1.1833333333333333,3.42,1.530342916157834,2.5002350776554463e-05,0.0026347485477956067,Upregulated
CES2,14.87,10.136666666666665,-0.5527760316103916,2.9945667658593544e-05,0.002667304069549241,Not significant
PTGS1,37.373333333333335,80.71000000000001,1.1107174645930993,2.9148799818682472e-05,0.002667304069549241,Upregulated
LINC01305,11.313333333333333,6.38,-0.8262971410509491,2.875475910331856e-05,0.002667304069549241,Not significant
SRF,33.14666666666667,20.15,-0.7180558848561736,2.9000900099804058e-05,0.002667304069549241,Not significant
FBXO16,1.1666666666666667,2.9233333333333333,1.3244792804166947,2.870114678236252e-05,0.002667304069549241,Upregulated
INSIG1,22.573333333333334,82.21333333333332,1.8647065542330226,3.0016769167918704e-05,0.002667304069549241,Upregulated
SESN1,23.786666666666665,9.503333333333332,-1.3235564247417286,2.592677640574361e-05,0.002667304069549241,Downregulated
LIMA1,8.959999999999999,5.11,-0.8100541470317366,2.889851902456932e-05,0.002667304069549241,Not significant
LPXN,36.35333333333333,23.05,-0.6572980004445184,2.8811721275489715e-05,0.002667304069549241,Not significant
VMP1,25.436666666666667,13.25,-0.9408651036834189,3.000373453948878e-05,0.002667304069549241,Not significant
TMEM263,8.47,33.37666666666667,1.9782789091001867,2.633481305725518e-05,0.002667304069549241,Upregulated
MTHFD2,39.026666666666664,66.24000000000001,0.7632272410333535,2.937683485083526e-05,0.002667304069549241,Not significant
MS4A3,4.79,0.18000000000000002,-4.726265211049183,2.8092605350481583e-05,0.002667304069549241,Downregulated
NTSR1,2.5300000000000002,1.04,-1.2817374388112672,2.9105916726681294e-05,0.002667304069549241,Downregulated
AKT1,15.393333333333333,9.42,-0.7084472822532839,2.956422216438896e-05,0.002667304069549241,Not significant
RET,3.853333333333333,1.2266666666666666,-1.6505624487423751,2.7321301104599758e-05,0.002667304069549241,Downregulated
CALHM2,9.553333333333335,5.603333333333334,-0.7696124440701422,2.6915282520143377e-05,0.002667304069549241,Not significant
ZNF137P,1.0533333333333335,0.9533333333333333,-0.14376588551804081,2.976147538260002e-05,0.002667304069549241,Not significant
OGG1,5.78,1.8866666666666667,-1.614715043250452,2.8586247918571408e-05,0.002667304069549241,Downregulated
ACCS,9.59,4.766666666666667,-1.0083978721178855,3.0295274922291242e-05,0.0026684664579223194,Downregulated
JUN,22.5,74.93,1.7355735854505656,3.0495429293188856e-05,0.0026684664579223194,Upregulated
DNAJC3,35.63666666666666,96.69666666666667,1.4400781963822002,3.089132965439395e-05,0.002682631150214529,Upregulated
EOMES,4.756666666666667,0.5633333333333334,-3.075634724178559,3.20989127106343e-05,0.002753016012740144,Downregulated
ARG2,1.2833333333333334,2.7133333333333334,1.0795782163269696,3.218216398038727e-05,0.002753016012740144,Upregulated
ARL4C,4.946666666666667,13.086666666666668,1.403387697765812,3.3005219501328524e-05,0.002781903170174477,Upregulated
C2CD2L,6.489999999999999,9.893333333333333,0.6081617475501572,3.2838442464293184e-05,0.002781903170174477,Not significant
PPP1R15A,20.923333333333336,108.80999999999999,2.378570846770801,3.360782736474782e-05,0.0027978093619017578,Upregulated
HOXA10,11.283333333333333,6.713333333333334,-0.7490051215500637,3.3682080776624146e-05,0.0027978093619017578,Not significant
LOXL4,0.85,2.9499999999999997,1.7939728837460445,3.438158721826387e-05,0.002835367872539272,Upregulated
CPNE2,16.75,11.216666666666667,-0.5784746050079042,3.497168470281203e-05,0.002843123558498825,Not significant
AQP9,0.20000000000000004,2.643333333333333,3.717636641749223,3.49094132746829e-05,0.002843123558498825,Upregulated
EXOSC6,14.063333333333333,31.323333333333334,1.1552426366581177,3.5436727842409855e-05,0.002860642332799607,Upregulated
KCNMB1,14.743333333333334,5.830000000000001,-1.3383453643843757,3.693211439757166e-05,0.0029399501898566944,Downregulated
ODF3B,3.15,0.9666666666666667,-1.7032276831120339,3.679707383131464e-05,0.0029399501898566944,Downregulated
ARF4,89.81,295.9633333333333,1.720459265760327,3.8753009649010506e-05,0.0029614110309534756,Upregulated
GARS1,14.83,24.790000000000003,0.7412005901906168,3.926847044446727e-05,0.0029614110309534756,Not significant
C3orf80,6.896666666666667,1.8933333333333333,-1.8644181968261564,3.906074957251259e-05,0.0029614110309534756,Downregulated
PML,4.829999999999999,2.16,-1.1606227805725695,3.8616597561604844e-05,0.0029614110309534756,Downregulated
TMEM50B,19.599999999999998,41.413333333333334,1.0792029057176291,3.901062209113261e-05,0.0029614110309534756,Upregulated
EXO5-DT,16.723333333333333,8.486666666666666,-0.978508799200417,3.8337378419608226e-05,0.0029614110309534756,Not significant
ELOVL5,55.086666666666666,117.38,1.091397642515686,3.8034629337213096e-05,0.0029614110309534756,Upregulated
UGDH,9.743333333333334,25.626666666666665,1.395066740133479,3.832686749245132e-05,0.0029614110309534756,Upregulated
CBFA2T3,3.7566666666666664,1.5266666666666666,-1.298507309527414,3.9799257604534075e-05,0.0029818228099397,Downregulated
IFI44L,2.7133333333333334,0.15,-4.167977446940284,4.0328803198923384e-05,0.002996097793691172,Downregulated
GJB2,0.6266666666666667,6.25,3.3160165032857547,4.0704546844976225e-05,0.002996097793691172,Upregulated
PAPLN,2.97,1.11,-1.4190897884463225,4.077390349959197e-05,0.002996097793691172,Downregulated
CCR2,51.06333333333333,5.97,-3.0962714966103895,4.136195242276454e-05,0.003019949430714331,Downregulated
SUGCT-AS1,0.37999999999999995,2.9766666666666666,2.9663193583880005,4.195769401750899e-05,0.0030292499464230757,Upregulated
PMM2,3.7899999999999996,7.8999999999999995,1.0594568048493838,4.201786107312824e-05,0.0030292499464230757,Upregulated
MACIR,4.743333333333333,2.0766666666666667,-1.1912411640984313,4.3058426651419116e-05,0.0030848671544076085,Downregulated
ADORA3,16.683333333333334,5.28,-1.659610994453788,4.359563475539155e-05,0.003094870854644844,Downregulated
RBM14,7.686666666666667,4.35,-0.8211987660630121,4.495122180216674e-05,0.003094870854644844,Not significant
TES,23.036666666666665,41.29333333333333,0.8419492164785662,4.535796070665042e-05,0.003094870854644844,Not significant
MYB,24.653333333333332,2.4499999999999997,-3.330398852785582,4.41682813462286e-05,0.003094870854644844,Downregulated
TMEM106A,20.323333333333334,12.769999999999998,-0.6703365347002522,4.4317324475272656e-05,0.003094870854644844,Not significant
RNASE3,8.38,1.8233333333333333,-2.199753037141919,4.531569391840598e-05,0.003094870854644844,Downregulated
AP2A2,8.313333333333334,15.856666666666667,0.9315080113004899,4.457890274527594e-05,0.003094870854644844,Not significant
LAIR1,58.68000000000001,31.810000000000002,-0.8833677319358418,4.40792735798352e-05,0.003094870854644844,Not significant
RABL2B,2.4033333333333333,1.7066666666666668,-0.49361053202016253,4.63790956789764e-05,0.0031102582528332694,Not significant
HSPA5,567.4399999999999,1340.5766666666666,1.240312504322856,4.6235826621131666e-05,0.0031102582528332694,Upregulated
IGFBPL1,3.5833333333333335,1.5833333333333333,-1.1778289094633512,4.787961617801383e-05,0.0031102582528332694,Downregulated
ARHGAP27,7.126666666666668,3.6299999999999994,-0.9730629390461173,4.770358514417106e-05,0.0031102582528332694,Not significant
BHLHE40,7.3566666666666665,28.343333333333334,1.945740114230905,4.778911000026292e-05,0.0031102582528332694,Upregulated
THBS2-AS1,1.47,0.8966666666666666,-0.7125455174743144,4.780871571025413e-05,0.0031102582528332694,Not significant
FAR2,4.466666666666668,6.933333333333334,0.634235638417729,4.802544802856919e-05,0.0031102582528332694,Not significant
ASB1,7.489999999999999,4.62,-0.6969532324828337,4.669356634804082e-05,0.0031102582528332694,Not significant
MAP10,6.859999999999999,1.9966666666666668,-1.7801029932835548,4.7084821507701626e-05,0.0031102582528332694,Downregulated
SURF4,77.93333333333334,111.27333333333333,0.5137899164010291,4.8457062163639694e-05,0.003120580357201134,Not significant
DDIT3,54.31666666666666,329.17333333333335,2.599358437147939,4.9017134829696875e-05,0.0031390135002950575,Upregulated
LPAR6,40.57666666666667,4.943333333333333,-3.036837994178071,5.0344303468156784e-05,0.003192861672738636,Downregulated
ARHGAP1,12.21,6.6499999999999995,-0.8765381762900446,5.0415071339587637e-05,0.003192861672738636,Not significant
ANXA1,90.36666666666667,179.51,0.9901936743517066,5.163452740969821e-05,0.0032374326775648186,Not significant
NR4A2,0.6266666666666666,18.06,4.8467353697099576,5.1683693622468963e-05,0.0032374326775648186,Upregulated
CD86,6.573333333333333,21.353333333333335,1.6996123475641378,5.2013332204190566e-05,0.0032403740600904156,Upregulated
FPR3,2.8066666666666666,0.3566666666666667,-2.9726840900083076,5.29962697015838e-05,0.003266108814995995,Downregulated
UBA1,34.546666666666674,24.093333333333334,-0.5198943912843703,5.298264126034841e-05,0.003266108814995995,Not significant
CD180,11.31,4.796666666666667,-1.237321652587532,5.3440626211812775e-05,0.0032758818089091437,Downregulated
ABLIM3,2.7533333333333334,4.04,0.553009184479037,5.3915421212295235e-05,0.003287406773173087,Not significant
TPGS2,8.123333333333333,5.706666666666667,-0.5093483507260715,5.436077609769252e-05,0.003297024213798145,Not significant
UBA7,21.573333333333334,9.213333333333333,-1.2273642852470816,5.494857240210791e-05,0.0032977774107087066,Downregulated
CSTF3,14.743333333333334,21.55666666666667,0.5480404415558862,5.492803884818155e-05,0.0032977774107087066,Not significant
IFI16,47.88666666666666,29.363333333333333,-0.7055892574680475,5.652977833787644e-05,0.0033230812773696284,Not significant
GBP1,6.696666666666666,3.4600000000000004,-0.9524696354499604,5.646543793907275e-05,0.0033230812773696284,Not significant
DHRS9,8.466666666666667,0.6433333333333334,-3.7160853413257025,5.5739489555911275e-05,0.0033230812773696284,Downregulated
HELZ2,5.786666666666666,2.4033333333333338,-1.2673449109766575,5.6283160697081994e-05,0.0033230812773696284,Downregulated
PIGG,6.213333333333334,4.433333333333334,-0.4868824057524525,5.703189772640163e-05,0.0033354930797843975,Not significant
GRPEL2,9.819999999999999,17.043333333333333,0.7953503353355266,5.816389820606698e-05,0.0033504159052067627,Not significant
DUSP16,1.1833333333333333,4.926666666666667,2.056829479892497,5.80736655200975e-05,0.0033504159052067627,Upregulated
TRIB3,38.970000000000006,142.1,1.8664438504168588,5.763921426672955e-05,0.0033504159052067627,Upregulated
CD83,3.8433333333333333,25.73333333333333,2.7428890695330446,6.151688280505796e-05,0.0033601928995628076,Upregulated
DNAJB11,26.26,53.03,1.013914099417344,6.059899854085925e-05,0.0033601928995628076,Upregulated
CD209,12.823333333333332,37.99,1.5667738571668572,6.185123456405412e-05,0.0033601928995628076,Upregulated
PI4KB,22.53333333333333,17.716666666666665,-0.3469361490394859,5.955179629272776e-05,0.0033601928995628076,Not significant
MRTFA,10.79,6.706666666666667,-0.6859456633458175,6.089128791353079e-05,0.0033601928995628076,Not significant
ADRB2,5.466666666666666,0.8933333333333334,-2.612040738626768,5.96678672594053e-05,0.0033601928995628076,Downregulated
LIPA,104.66666666666667,286.59999999999997,1.4532278013785709,5.893151066463397e-05,0.0033601928995628076,Upregulated
SIGLEC14,5.29,2.206666666666667,-1.2610180602352892,6.0479984939802286e-05,0.0033601928995628076,Downregulated
MYO1E,10.833333333333334,29.30666666666667,1.4356677291400806,6.122038152345748e-05,0.0033601928995628076,Upregulated
BLZF1,10.97,28.55333333333333,1.3800146694364115,5.928995564970992e-05,0.0033601928995628076,Upregulated
STAT1,18.05666666666667,8.066666666666666,-1.1623881038818318,6.05659600067969e-05,0.0033601928995628076,Downregulated
DUSP3,33.06333333333333,22.076666666666668,-0.5826881078766944,6.172614896508765e-05,0.0033601928995628076,Not significant
MYO18A,6.623333333333334,2.6666666666666665,-1.312196861893718,6.222077336399587e-05,0.003364324174865494,Downregulated
TLR2,28.863333333333333,12.483333333333334,-1.2091691214145637,6.264048370869178e-05,0.0033711167359283278,Downregulated
FICD,4.829999999999999,12.313333333333333,1.3499447682304893,6.312155752864082e-05,0.003381132775471073,Upregulated
STX5,11.776666666666666,22.393333333333334,0.9270799707768365,6.381185579399542e-05,0.0034022107114724163,Not significant
PHLDA1,12.520000000000001,45.800000000000004,1.8710293089678736,6.420639626193487e-05,0.0034073977794007383,Upregulated
SSBP3,15.956666666666669,8.996666666666668,-0.8266268897996936,6.558140763212614e-05,0.0034643303027053545,Not significant
SIGLEC17P,1.7933333333333332,0.8633333333333333,-1.0537882191661359,6.592332005199195e-05,0.003466417512642127,Downregulated
OSM,0.9166666666666666,8.356666666666667,3.1870581108099567,6.7377082640581e-05,0.003472435495716064,Upregulated
NOCT,4.553333333333334,10.666666666666666,1.2279328588793272,6.76601230715933e-05,0.003472435495716064,Upregulated
SGSM2,1.9166666666666667,1.1066666666666667,-0.7918281771922072,6.801163977749228e-05,0.003472435495716064,Not significant
TIMP3,22.679999999999996,40.56333333333333,0.8387275284234648,6.815824710251368e-05,0.003472435495716064,Not significant
TMEM150B,8.003333333333332,2.4499999999999997,-1.7074107640400924,6.711168618273492e-05,0.003472435495716064,Downregulated
CSRNP1,5.096666666666667,17.186666666666667,1.7534647586242085,6.64535900483019e-05,0.003472435495716064,Upregulated
CYBB,267.18333333333334,85.96999999999998,-1.6359134234804664,6.775758920276017e-05,0.003472435495716064,Downregulated
SMARCA5,18.69666666666667,24.25,0.3751859951950814,6.869026625940933e-05,0.0034840554076619873,Not significant
GRB10,2.783333333333333,3.8266666666666667,0.45913326050492426,6.930038378334182e-05,0.0034841679794230143,Not significant
DYNLT5,69.84333333333335,47.303333333333335,-0.562170722183816,6.92622931798819e-05,0.0034841679794230143,Not significant
MVB12B,7.22,3.34,-1.111918659860683,7.041837240241383e-05,0.0035249161696457192,Downregulated
RAB5A,27.12,47.24333333333334,0.8007309231168952,7.148580299776195e-05,0.0035382603448223813,Not significant
BAZ2B-AS1,12.65,8.9,-0.5072120947988666,7.159341951758723e-05,0.0035382603448223813,Not significant
GZF1,7.723333333333334,20.0,1.3725898046181524,7.166296827249489e-05,0.0035382603448223813,Upregulated
HBEGF,6.983333333333334,21.42,1.616831511637226,7.191962491002485e-05,0.0035382603448223813,Upregulated
PTAFR,3.34,11.706666666666669,1.8091016881512647,7.244805046358945e-05,0.0035490256515560937,Upregulated
MYC,16.966666666666665,4.69,-1.8548207782694506,7.387388682334435e-05,0.003566824616317222,Downregulated
TAP2,10.446666666666667,7.013333333333333,-0.5748028767602087,7.421618170646852e-05,0.003566824616317222,Not significant
MSTO2P,5.0200000000000005,21.873333333333335,2.1231924183076867,7.435608890101675e-05,0.003566824616317222,Upregulated
WIPI1,7.14,16.05333333333333,1.1687647341070537,7.396479559207109e-05,0.003566824616317222,Upregulated
FUT8,6.906666666666666,4.513333333333333,-0.6136855170333175,7.436718863297706e-05,0.003566824616317222,Not significant
SAMSN1,13.536666666666667,5.226666666666667,-1.3727400412693616,7.573217195703224e-05,0.0036107508857290797,Downregulated
TRIM21,29.99333333333333,9.473333333333334,-1.6625936299784845,7.591302132606719e-05,0.0036107508857290797,Downregulated
CAMK2G,3.8833333333333333,2.0166666666666666,-0.9449791603457718,7.756127760000323e-05,0.0036587857001186713,Not significant
CYB561A3,14.806666666666667,7.8,-0.9246133462436683,7.726829924608084e-05,0.0036587857001186713,Not significant
RXRA,16.44,9.950000000000001,-0.7243846335638258,7.832954207479352e-05,0.003679883363948189,Not significant
SRP54,10.206666666666665,15.506666666666666,0.6033285066752069,7.917124269846365e-05,0.0037042447144999546,Not significant
HSPA9,54.75,99.21333333333332,0.857663244406961,8.03499718371792e-05,0.003713918254716069,Not significant
ZC3H3,7.8566666666666665,5.13,-0.6148609424012726,8.014785864922256e-05,0.003713918254716069,Not significant
IRS2,10.043333333333333,13.203333333333333,0.39462965177582393,8.005872602658266e-05,0.003713918254716069,Not significant
FN1,9.35,157.25666666666666,4.07186588755326,8.222353885174437e-05,0.003770113703430183,Upregulated
CNP,15.636666666666668,9.39,-0.7356745642995657,8.197192454626464e-05,0.003770113703430183,Not significant
P2RY2,3.7399999999999998,1.0066666666666666,-1.8924054876442753,8.32814230821983e-05,0.003803406186419279,Downregulated
YPEL5,20.273333333333337,32.71333333333333,0.6902683950487357,8.402855447447575e-05,0.0038220966115140027,Not significant
EIF2A,19.313333333333333,31.47,0.704351140025124,8.435753665820838e-05,0.0038220966115140027,Not significant
AGT,29.150000000000002,13.506666666666668,-1.1097668916721724,8.520245047652291e-05,0.0038451798811511106,Downregulated
HMGCR,11.61,24.26,1.0631467872979328,8.573164254025025e-05,0.003853889484074073,Upregulated
AP5B1,10.786666666666667,7.23,-0.5771157674693503,8.677912227894842e-05,0.003885738588607757,Not significant
TMEM94,6.636666666666667,4.803333333333333,-0.46633993001954877,8.755067251799404e-05,0.0039050325255788544,Not significant
CD38,17.17,7.283333333333334,-1.2371052139591028,8.907313520988449e-05,0.003957540112057775,Downregulated
ARSG,0.5066666666666667,1.7100000000000002,1.7528863187232773,9.122775656623228e-05,0.003976212066611105,Upregulated
ANTXR1,6.1866666666666665,1.7400000000000002,-1.8294792770397132,9.061744374181402e-05,0.003976212066611105,Downregulated
TNN,5.8999999999999995,2.81,-1.0698760046193434,9.08130468840155e-05,0.003976212066611105,Downregulated
OAS1,7.77,1.5866666666666667,-2.2911922137424683,9.102212734695022e-05,0.003976212066611105,Downregulated
ZNF746,4.076666666666667,2.143333333333333,-0.9272146575229908,9.119935967485878e-05,0.003976212066611105,Not significant
SLC9A9,6.093333333333334,1.5633333333333332,-1.9619204516355664,9.759003723338043e-05,0.003980543147684987,Downregulated
SESN2,14.453333333333333,30.830000000000002,1.0928796138755448,9.444157592853271e-05,0.003980543147684987,Upregulated
IFITM1,14.040000000000001,1.5533333333333335,-3.175277853970998,9.771532475013696e-05,0.003980543147684987,Downregulated
STAB1,5.723333333333334,10.61,0.8903810357553111,9.530646399023787e-05,0.003980543147684987,Not significant
HTR7,4.196666666666666,2.266666666666666,-0.8883790195371525,9.70912258267315e-05,0.003980543147684987,Not significant
TBC1D31,4.863333333333333,6.583333333333333,0.43679528006688745,9.536563819865433e-05,0.003980543147684987,Not significant
NKX6-1,2.29,3.953333333333333,0.7874570305523931,9.76419738174053e-05,0.003980543147684987,Not significant
ATF6B,46.98666666666667,28.580000000000002,-0.7172257328267563,9.844261441751813e-05,0.003980543147684987,Not significant
OSBP,18.776666666666667,44.38333333333333,1.2410327244115968,9.661549977463874e-05,0.003980543147684987,Upregulated
MED8-AS1,6.736666666666667,28.363333333333333,2.0737569950163253,9.717913751361784e-05,0.003980543147684987,Upregulated
C5AR1,32.906666666666666,60.56,0.8799652925710603,9.22342862813023e-05,0.003980543147684987,Not significant
MSTO1,6.9700000000000015,19.599999999999998,1.4914897266172582,9.803648604697018e-05,0.003980543147684987,Upregulated
RRN3,16.623333333333335,20.38,0.29392835249276184,9.605431354569517e-05,0.003980543147684987,Not significant
NAMPTP1,2.1199999999999997,9.79,2.2067115955860213,9.464309203631654e-05,0.003980543147684987,Upregulated
CCN2,0.62,1.6833333333333333,1.4395125056763152,9.861940625861784e-05,0.003980543147684987,Upregulated
PARVG,21.073333333333334,8.943333333333333,-1.2364411335956216,9.729609582669087e-05,0.003980543147684987,Downregulated
BST1,27.463333333333335,10.863333333333335,-1.3379596231085482,9.403980184863279e-05,0.003980543147684987,Downregulated
SLC39A14,30.506666666666664,64.15666666666667,1.0724498319898301,9.508510117784714e-05,0.003980543147684987,Upregulated
TMCC1-DT,2.3000000000000003,0.6033333333333334,-1.9288445592010877,9.643219472600359e-05,0.003980543147684987,Downregulated
FCGR1BP,6.88,3.1266666666666665,-1.1375314791637536,9.84030506930882e-05,0.003980543147684987,Downregulated
RSAD2,6.243333333333333,0.53,-3.55576378679053,9.273559386869254e-05,0.003980543147684987,Downregulated
RCAN1,37.70333333333333,84.11,1.1575641468683564,9.900437484078737e-05,0.00398206017122788,Upregulated
ILK,5.456666666666667,3.623333333333333,-0.5905686355256571,0.00010308557333093292,0.004041186561059196,Not significant
CSF2RA,5.57,2.783333333333333,-1.000604378672846,0.00010329474503972298,0.004041186561059196,Downregulated
AOC1,15.586666666666666,4.12,-1.9193386170103754,0.00010227904094966587,0.004041186561059196,Downregulated
NAB2,10.229999999999999,27.939999999999998,1.4494364911945523,0.0001024600794401188,0.004041186561059196,Upregulated
KRT17P6,3.8833333333333333,0.8099999999999999,-2.2598931911175404,0.00010143082596526242,0.004041186561059196,Downregulated
OLR1,5.336666666666666,15.15333333333333,1.5054492685733163,0.00010281980601623926,0.004041186561059196,Upregulated
CD93,38.163333333333334,12.126666666666667,-1.653922983927264,0.00010258619186172072,0.004041186561059196,Downregulated
FAM43A,7.913333333333333,1.6633333333333333,-2.2495234236068353,0.00010243892621139362,0.004041186561059196,Downregulated
ITGA6,19.596666666666668,7.05,-1.4747821090002746,0.0001049066098236905,0.004090287307513483,Downregulated
GIMAP8,8.686666666666666,2.69,-1.6908263590823904,0.00010543083725637294,0.0040967921609145865,Downregulated
BAIAP2-DT,12.883333333333333,6.006666666666667,-1.1007412178432374,0.00010581558707072171,0.004097851603350281,Downregulated
SLC1A4,15.656666666666666,20.443333333333335,0.3848317833062147,0.00010760642083164149,0.00415317307068386,Not significant
